category_name,context,instruction,language,is_chat,top_p,temperature,model_name,elo_score
language_translation,False,False,fr,True,0.25,0.5,COHERE_COMMAND_R_PLUS_CHAT,116
language_translation,False,False,fr,True,0.25,0.5,LLAMA2_70B_CHAT,116
language_translation,False,False,fr,True,0.9,0.75,GPT3.5_CHAT_TURBO,116
language_translation,False,False,fr,True,0.25,0.5,LLAMA2_13B_CHAT,116
language_translation,False,False,fr,True,0.8,0.75,LLAMA2_13B_CHAT,116
language_translation,False,False,fr,True,0.8,0.5,LLAMA2_13B_CHAT,116
language_translation,False,False,fr,True,0.5,0.9,LLAMA2_13B_CHAT,116
language_translation,False,False,de,True,0.9,0.5,GPT3.5_CHAT_TURBO,115
language_translation,False,True,pt,True,0.5,0.75,LLAMA2_70B_CHAT,115
language_translation,False,False,zh,True,0.5,0.5,GPT4_CHAT,115
language_translation,False,False,ko,True,0.8,0.75,GPT3.5_CHAT_TURBO,115
language_translation,False,False,pt,True,0.9,0.5,MISTRAL_LARGE_CHAT,115
language_translation,False,False,pt,True,0.25,0.9,MISTRAL_LARGE_CHAT,115
language_translation,False,False,fr,True,0.9,0.9,LLAMA3_70B_CHAT,115
language_translation,False,False,fr,True,0.25,0.5,GPT3.5_CHAT_TURBO,115
language_translation,False,False,ru,True,0.8,0.75,LLAMA2_13B_CHAT,115
language_translation,False,False,zh,True,0.5,0.9,MISTRAL_LARGE_CHAT,115
language_translation,False,False,pt,True,0.5,0.9,GPT4_CHAT,115
language_translation,False,False,ru,True,0.25,0.75,COHERE_COMMAND_R_PLUS_CHAT,115
language_translation,False,False,ru,True,0.8,0.75,COHERE_COMMAND_R_PLUS_CHAT,115
language_translation,False,False,zh,True,0.8,0.9,GPT4_CHAT,115
language_translation,False,False,it,True,0.5,0.75,LLAMA2_70B_CHAT,115
language_translation,False,False,ja,True,0.5,0.9,GPT4_CHAT,115
language_translation,False,False,zh,True,0.8,0.5,LLAMA2_13B_CHAT,115
language_translation,False,False,de,True,0.5,0.75,LLAMA3_70B_CHAT,115
language_translation,False,True,ru,True,0.25,0.75,COHERE_COMMAND_R_CHAT,115
language_translation,False,False,ja,True,0.9,0.5,LLAMA2_7B_CHAT,115
language_translation,False,False,es,True,0.5,0.9,GPT4_CHAT,115
language_translation,False,False,es,True,0.8,0.75,LLAMA2_7B_CHAT,115
language_translation,False,False,es,True,0.25,0.9,LLAMA3_70B_CHAT,115
language_translation,False,False,ja,True,0.9,0.75,GPT4_CHAT,115
language_translation,False,False,pt,True,0.8,0.5,COHERE_COMMAND_R_CHAT,115
language_translation,False,False,ru,True,0.5,0.5,LLAMA2_70B_CHAT,115
language_translation,False,False,ru,True,0.9,0.9,LLAMA2_70B_CHAT,115
language_translation,True,True,pt,True,0.25,0.75,MISTRAL_LARGE_CHAT,115
language_translation,True,True,pt,True,0.9,0.5,MISTRAL_LARGE_CHAT,115
language_translation,False,False,fr,True,0.25,0.75,LLAMA2_7B_CHAT,115
language_translation,False,False,zh,True,0.9,0.75,GPT4_CHAT,115
language_translation,False,False,ko,True,0.9,0.5,MISTRAL_LARGE_CHAT,115
language_translation,False,False,zh,True,0.5,0.5,COHERE_COMMAND_R_PLUS_CHAT,115
language_translation,False,False,de,True,0.9,0.75,GPT4_CHAT,115
language_translation,False,False,it,True,0.5,0.75,LLAMA3_8B_CHAT,115
language_translation,False,False,it,True,0.9,0.5,LLAMA2_7B_CHAT,115
language_translation,False,False,ko,True,0.9,0.75,COHERE_COMMAND_R_PLUS_CHAT,115
language_translation,False,False,ko,True,0.25,0.75,COHERE_COMMAND_R_PLUS_CHAT,115
language_translation,False,False,pt,True,0.8,0.75,LLAMA3_70B_CHAT,115
language_translation,False,False,pt,True,0.25,0.9,LLAMA3_70B_CHAT,115
language_translation,False,False,ru,True,0.5,0.9,LLAMA3_8B_CHAT,115
language_translation,False,False,pt,True,0.8,0.75,LLAMA2_13B_CHAT,115
language_translation,False,False,ko,True,0.8,0.9,LLAMA2_70B_CHAT,115
language_translation,False,False,de,True,0.9,0.9,COHERE_COMMAND_R_CHAT,115
language_translation,False,False,de,True,0.9,0.9,LLAMA2_70B_CHAT,115
language_translation,False,False,zh,True,0.25,0.5,LLAMA2_7B_CHAT,115
language_translation,False,False,ja,True,0.25,0.5,GPT3.5_CHAT_TURBO,115
language_translation,False,False,fr,True,0.25,0.9,COHERE_COMMAND_R_PLUS_CHAT,115
language_translation,False,False,fr,True,0.5,0.5,GPT3.5_CHAT_TURBO,115
language_translation,False,False,fr,True,0.9,0.9,COHERE_COMMAND_R_PLUS_CHAT,115
language_translation,False,False,ja,True,0.8,0.5,LLAMA2_13B_CHAT,114
language_translation,False,False,it,True,0.8,0.75,GPT3.5_CHAT_TURBO,114
language_translation,False,False,es,True,0.5,0.75,GPT4_CHAT,114
language_translation,False,False,it,True,0.9,0.9,COHERE_COMMAND_R_CHAT,114
language_translation,False,False,ru,True,0.9,0.9,LLAMA2_13B_CHAT,114
language_translation,False,False,zh,True,0.9,0.9,LLAMA3_8B_CHAT,114
language_translation,False,False,pt,True,0.5,0.5,COHERE_COMMAND_R_CHAT,114
language_translation,False,False,fr,True,0.9,0.9,MISTRAL_LARGE_CHAT,114
language_translation,False,False,zh,True,0.8,0.9,COHERE_COMMAND_R_CHAT,114
language_translation,False,False,de,True,0.5,0.5,LLAMA2_13B_CHAT,114
language_translation,False,False,de,True,0.9,0.9,GPT4_CHAT,114
language_translation,False,False,pt,True,0.9,0.5,LLAMA2_13B_CHAT,114
language_translation,False,False,pt,True,0.5,0.75,LLAMA3_70B_CHAT,114
language_translation,False,False,ko,True,0.9,0.75,GPT4_CHAT,114
language_translation,False,False,ru,True,0.9,0.75,LLAMA3_8B_CHAT,114
language_translation,False,False,es,True,0.9,0.5,LLAMA3_8B_CHAT,114
language_translation,False,False,ko,True,0.5,0.9,GPT3.5_CHAT_TURBO,114
language_translation,False,False,fr,True,0.9,0.9,GPT3.5_CHAT_TURBO,113
language_translation,False,False,pt,True,0.25,0.75,COHERE_COMMAND_R_CHAT,113
language_translation,False,False,it,True,0.9,0.9,LLAMA2_70B_CHAT,113
language_translation,False,False,it,True,0.25,0.75,LLAMA2_13B_CHAT,113
language_translation,False,False,it,True,0.9,0.75,GPT3.5_CHAT_TURBO,113
language_translation,False,False,zh,True,0.25,0.75,LLAMA2_7B_CHAT,113
language_translation,False,False,pt,True,0.5,0.75,MISTRAL_LARGE_CHAT,113
language_translation,False,False,ru,True,0.5,0.5,COHERE_COMMAND_R_PLUS_CHAT,113
language_translation,False,False,ko,True,0.25,0.9,LLAMA3_8B_CHAT,113
language_translation,False,False,ko,True,0.5,0.5,MISTRAL_LARGE_CHAT,113
language_translation,False,False,zh,True,0.9,0.9,GPT3.5_CHAT_TURBO,113
language_translation,False,False,de,True,0.5,0.75,GPT4_CHAT,113
language_translation,False,False,pt,True,0.5,0.5,LLAMA3_70B_CHAT,113
language_translation,False,False,es,True,0.9,0.75,LLAMA2_70B_CHAT,113
language_translation,False,False,ko,True,0.9,0.75,LLAMA2_13B_CHAT,112
language_translation,False,False,ja,True,0.9,0.9,MISTRAL_LARGE_CHAT,112
language_translation,False,False,ja,True,0.25,0.75,GPT4_CHAT,112
language_translation,False,False,ko,True,0.8,0.9,COHERE_COMMAND_R_CHAT,112
language_translation,False,False,it,True,0.9,0.5,COHERE_COMMAND_R_CHAT,112
language_translation,False,False,zh,True,0.25,0.9,COHERE_COMMAND_R_PLUS_CHAT,112
language_translation,False,False,ko,True,0.5,0.9,LLAMA3_8B_CHAT,112
language_translation,False,False,it,True,0.8,0.5,LLAMA2_70B_CHAT,112
language_translation,False,False,es,True,0.5,0.5,LLAMA3_8B_CHAT,112
language_translation,False,False,es,True,0.25,0.5,LLAMA3_8B_CHAT,112
language_translation,False,False,es,True,0.8,0.9,GPT3.5_CHAT_TURBO,111
language_translation,False,False,de,True,0.5,0.9,GPT3.5_CHAT_TURBO,111
language_translation,False,False,zh,True,0.9,0.9,GPT4_CHAT,111
language_translation,False,False,pt,True,0.9,0.9,LLAMA2_70B_CHAT,111
language_translation,False,False,it,True,0.8,0.75,LLAMA3_70B_CHAT,109
language_translation,False,False,ja,True,0.8,0.9,GPT3.5_CHAT_TURBO,109
language_translation,False,False,ko,True,0.5,0.75,COHERE_COMMAND_R_CHAT,107
language_translation,False,False,ja,True,0.25,0.75,GPT3.5_CHAT_TURBO,106
language_translation,False,False,es,True,0.9,0.9,COHERE_COMMAND_R_CHAT,105
language_translation,False,False,it,True,0.9,0.5,COHERE_COMMAND_R_PLUS_CHAT,104
language_translation,False,False,fr,True,0.25,0.9,LLAMA3_8B_CHAT,103
language_translation,False,False,es,True,0.8,0.9,LLAMA3_8B_CHAT,103
language_translation,False,False,zh,True,0.5,0.5,LLAMA2_13B_CHAT,102
language_translation,False,False,es,True,0.8,0.5,GPT4_CHAT,102
language_translation,False,False,es,True,0.5,0.9,GPT3.5_CHAT_TURBO,102
language_translation,False,False,de,True,0.5,0.5,GPT3.5_CHAT_TURBO,102
language_translation,False,False,es,True,0.5,0.75,MISTRAL_LARGE_CHAT,102
language_translation,False,False,pt,True,0.5,0.5,LLAMA2_70B_CHAT,101
language_translation,False,False,es,True,0.8,0.75,COHERE_COMMAND_R_CHAT,101
language_translation,False,False,ja,True,0.25,0.75,COHERE_COMMAND_R_CHAT,101
language_translation,False,False,de,True,0.25,0.5,LLAMA2_13B_CHAT,101
language_translation,False,False,ja,True,0.8,0.9,COHERE_COMMAND_R_PLUS_CHAT,101
language_translation,False,False,pt,True,0.25,0.9,GPT3.5_CHAT_TURBO,101
language_translation,False,False,ko,True,0.8,0.9,LLAMA3_70B_CHAT,101
language_translation,False,False,ko,True,0.25,0.5,LLAMA2_13B_CHAT,101
language_translation,False,False,ja,True,0.9,0.5,GPT3.5_CHAT_TURBO,101
language_translation,False,False,ja,True,0.8,0.5,COHERE_COMMAND_R_PLUS_CHAT,101
language_translation,False,False,fr,True,0.9,0.75,COHERE_COMMAND_R_PLUS_CHAT,101
language_translation,False,False,ko,True,0.25,0.75,LLAMA2_13B_CHAT,100
language_translation,False,False,ja,True,0.8,0.75,MISTRAL_LARGE_CHAT,100
language_translation,False,False,zh,True,0.9,0.9,LLAMA2_7B_CHAT,100
language_translation,False,False,zh,True,0.5,0.75,COHERE_COMMAND_R_CHAT,100
language_translation,False,False,zh,True,0.8,0.75,LLAMA2_13B_CHAT,100
language_translation,False,False,ru,True,0.9,0.9,COHERE_COMMAND_R_CHAT,100
language_translation,False,False,ja,True,0.9,0.9,GPT3.5_CHAT_TURBO,100
language_translation,False,False,es,True,0.8,0.75,GPT3.5_CHAT_TURBO,100
language_translation,False,False,es,True,0.5,0.9,LLAMA2_7B_CHAT,100
language_translation,False,False,es,True,0.5,0.75,LLAMA2_7B_CHAT,100
language_translation,False,False,ja,True,0.5,0.5,COHERE_COMMAND_R_CHAT,100
language_translation,False,False,es,True,0.9,0.75,LLAMA2_7B_CHAT,100
language_translation,False,False,fr,True,0.5,0.5,LLAMA3_8B_CHAT,100
language_translation,False,False,ko,True,0.8,0.9,LLAMA3_8B_CHAT,100
language_translation,False,False,it,True,0.25,0.9,COHERE_COMMAND_R_PLUS_CHAT,100
language_translation,False,False,ru,True,0.9,0.75,LLAMA2_70B_CHAT,100
language_translation,False,False,fr,True,0.8,0.5,MISTRAL_LARGE_CHAT,100
language_translation,False,False,fr,True,0.8,0.5,LLAMA2_7B_CHAT,100
language_translation,False,False,fr,True,0.25,0.9,MISTRAL_LARGE_CHAT,100
language_translation,False,False,it,True,0.25,0.5,LLAMA2_13B_CHAT,100
language_translation,False,False,it,True,0.5,0.5,LLAMA2_13B_CHAT,100
language_translation,False,False,ja,True,0.9,0.75,LLAMA3_70B_CHAT,100
language_translation,False,False,ko,True,0.9,0.5,COHERE_COMMAND_R_PLUS_CHAT,100
language_translation,False,False,ko,True,0.8,0.5,COHERE_COMMAND_R_PLUS_CHAT,100
language_translation,False,False,ru,True,0.9,0.9,LLAMA3_8B_CHAT,100
language_translation,False,False,ko,True,0.25,0.9,GPT4_CHAT,100
language_translation,False,False,es,True,0.25,0.9,GPT3.5_CHAT_TURBO,100
language_translation,False,False,es,True,0.8,0.75,LLAMA2_70B_CHAT,100
language_translation,False,False,es,True,0.5,0.75,LLAMA2_70B_CHAT,100
language_translation,False,False,ja,True,0.8,0.9,LLAMA2_7B_CHAT,100
language_translation,False,False,ko,True,0.8,0.5,GPT3.5_CHAT_TURBO,100
language_translation,False,False,fr,True,0.9,0.5,COHERE_COMMAND_R_PLUS_CHAT,100
language_translation,False,False,fr,True,0.8,0.9,GPT3.5_CHAT_TURBO,99
language_translation,False,False,fr,True,0.9,0.5,GPT3.5_CHAT_TURBO,99
language_translation,False,False,fr,True,0.5,0.75,GPT3.5_CHAT_TURBO,99
language_translation,False,False,es,True,0.9,0.9,MISTRAL_LARGE_CHAT,99
language_translation,False,False,es,True,0.25,0.9,MISTRAL_LARGE_CHAT,99
language_translation,False,False,ru,True,0.9,0.75,GPT4_CHAT,99
language_translation,False,False,ko,True,0.8,0.75,LLAMA3_70B_CHAT,99
language_translation,False,False,it,True,0.9,0.75,LLAMA2_13B_CHAT,99
language_translation,False,False,zh,True,0.25,0.75,COHERE_COMMAND_R_PLUS_CHAT,99
language_translation,False,False,ko,True,0.5,0.5,COHERE_COMMAND_R_CHAT,99
language_translation,False,True,es,True,0.9,0.9,GPT4_CHAT,99
language_translation,False,False,it,True,0.5,0.75,COHERE_COMMAND_R_CHAT,99
language_translation,False,False,de,True,0.9,0.75,COHERE_COMMAND_R_PLUS_CHAT,99
language_translation,False,False,it,True,0.25,0.9,GPT4_CHAT,99
language_translation,False,False,ko,True,0.25,0.9,COHERE_COMMAND_R_CHAT,99
language_translation,False,False,ja,True,0.5,0.5,LLAMA2_70B_CHAT,99
language_translation,False,False,ru,True,0.9,0.5,GPT3.5_CHAT_TURBO,99
language_translation,False,False,ja,True,0.25,0.5,LLAMA2_13B_CHAT,99
language_translation,False,False,pt,True,0.5,0.5,GPT4_CHAT,99
language_translation,False,False,pt,True,0.5,0.75,GPT4_CHAT,99
language_translation,False,True,es,True,0.25,0.75,GPT4_CHAT,99
language_translation,False,False,ru,True,0.8,0.9,LLAMA2_13B_CHAT,99
language_translation,False,True,pt,True,0.25,0.9,LLAMA2_7B_CHAT,99
language_translation,False,False,pt,True,0.25,0.9,GPT4_CHAT,99
language_translation,False,False,fr,True,0.8,0.9,LLAMA3_8B_CHAT,99
language_translation,False,False,es,True,0.25,0.75,GPT4_CHAT,99
language_translation,False,True,es,True,0.25,0.5,LLAMA2_13B_CHAT,99
language_translation,False,False,it,True,0.25,0.75,LLAMA2_7B_CHAT,99
language_translation,False,False,it,True,0.25,0.9,LLAMA2_13B_CHAT,99
language_translation,False,False,ja,True,0.5,0.9,LLAMA3_70B_CHAT,99
language_translation,False,False,ja,True,0.8,0.9,LLAMA2_70B_CHAT,99
language_translation,False,False,fr,True,0.9,0.5,LLAMA2_70B_CHAT,98
language_translation,False,False,ja,True,0.8,0.75,LLAMA2_13B_CHAT,98
language_translation,False,False,ja,True,0.8,0.5,LLAMA2_70B_CHAT,98
language_translation,False,False,es,True,0.5,0.9,LLAMA2_70B_CHAT,98
language_translation,False,False,zh,True,0.25,0.5,LLAMA2_70B_CHAT,98
language_translation,False,False,de,True,0.25,0.75,LLAMA2_13B_CHAT,98
language_translation,False,False,ru,True,0.25,0.5,LLAMA3_8B_CHAT,98
language_translation,False,False,ru,True,0.9,0.5,LLAMA3_8B_CHAT,98
language_translation,False,False,it,True,0.25,0.9,MISTRAL_LARGE_CHAT,98
language_translation,False,False,it,True,0.8,0.75,LLAMA2_70B_CHAT,98
language_translation,False,False,zh,True,0.5,0.75,LLAMA2_13B_CHAT,98
language_translation,False,False,de,True,0.9,0.9,GPT3.5_CHAT_TURBO,98
language_translation,False,False,zh,True,0.8,0.9,LLAMA2_70B_CHAT,98
language_translation,False,False,ko,True,0.5,0.9,COHERE_COMMAND_R_PLUS_CHAT,98
language_translation,False,False,pt,True,0.25,0.75,MISTRAL_LARGE_CHAT,98
language_translation,False,False,ko,True,0.25,0.75,LLAMA3_8B_CHAT,98
language_translation,False,False,ru,True,0.5,0.5,COHERE_COMMAND_R_CHAT,98
language_translation,False,False,es,True,0.9,0.5,LLAMA2_7B_CHAT,98
language_translation,False,False,zh,True,0.25,0.75,COHERE_COMMAND_R_CHAT,98
language_translation,False,False,de,True,0.9,0.9,LLAMA2_13B_CHAT,98
language_translation,False,False,de,True,0.9,0.9,MISTRAL_LARGE_CHAT,97
language_translation,False,False,ru,True,0.9,0.9,GPT4_CHAT,97
language_translation,False,False,es,True,0.8,0.9,COHERE_COMMAND_R_CHAT,97
language_translation,False,False,de,True,0.8,0.75,COHERE_COMMAND_R_CHAT,97
language_translation,False,False,zh,True,0.9,0.75,COHERE_COMMAND_R_CHAT,97
language_translation,False,False,ja,True,0.25,0.9,COHERE_COMMAND_R_PLUS_CHAT,97
language_translation,False,False,it,True,0.8,0.5,LLAMA3_8B_CHAT,96
language_translation,False,False,zh,True,0.5,0.9,LLAMA2_13B_CHAT,96
language_translation,False,False,es,True,0.8,0.5,LLAMA2_70B_CHAT,96
language_translation,False,False,zh,True,0.5,0.9,LLAMA2_7B_CHAT,96
language_translation,False,False,ja,True,0.5,0.9,LLAMA2_13B_CHAT,96
language_translation,False,False,zh,True,0.25,0.9,LLAMA2_70B_CHAT,95
language_translation,False,False,zh,True,0.25,0.9,COHERE_COMMAND_R_CHAT,95
language_translation,False,False,es,True,0.25,0.75,LLAMA2_7B_CHAT,94
language_translation,False,False,de,True,0.25,0.5,LLAMA3_8B_CHAT,94
language_translation,False,False,es,True,0.25,0.9,LLAMA2_7B_CHAT,93
language_translation,False,False,zh,True,0.8,0.5,LLAMA2_7B_CHAT,91
language_translation,False,False,de,True,0.8,0.5,MISTRAL_LARGE_CHAT,90
language_translation,False,False,de,True,0.25,0.9,LLAMA3_8B_CHAT,89
language_translation,False,False,de,True,0.8,0.9,LLAMA2_7B_CHAT,88
language_translation,False,False,zh,True,0.9,0.75,LLAMA2_13B_CHAT,88
language_translation,False,False,zh,True,0.8,0.9,LLAMA2_13B_CHAT,88
language_translation,False,False,ru,True,0.8,0.5,LLAMA3_8B_CHAT,88
language_translation,False,False,ja,True,0.9,0.9,LLAMA2_13B_CHAT,87
language_translation,False,False,it,True,0.5,0.9,COHERE_COMMAND_R_CHAT,87
language_translation,False,False,de,True,0.9,0.5,LLAMA3_8B_CHAT,87
language_translation,False,False,de,True,0.9,0.9,LLAMA2_7B_CHAT,87
language_translation,False,False,de,True,0.25,0.5,LLAMA2_7B_CHAT,87
language_translation,False,False,ja,True,0.25,0.5,COHERE_COMMAND_R_PLUS_CHAT,86
language_translation,False,False,ru,True,0.8,0.9,GPT4_CHAT,86
language_translation,False,False,de,True,0.25,0.9,COHERE_COMMAND_R_CHAT,86
language_translation,False,False,fr,True,0.25,0.9,LLAMA2_13B_CHAT,86
language_translation,False,False,de,True,0.5,0.75,COHERE_COMMAND_R_CHAT,85
language_translation,True,True,en,True,0.5,0.9,LLAMA2_7B_CHAT,85
language_translation,False,False,it,True,0.5,0.5,COHERE_COMMAND_R_CHAT,85
language_translation,False,False,zh,True,0.25,0.5,MISTRAL_LARGE_CHAT,85
language_translation,False,False,ja,True,0.5,0.9,COHERE_COMMAND_R_CHAT,85
language_translation,False,False,zh,True,0.5,0.75,LLAMA3_8B_CHAT,85
language_translation,False,False,de,True,0.5,0.9,LLAMA2_13B_CHAT,85
language_translation,False,False,pt,True,0.8,0.75,LLAMA3_8B_CHAT,85
language_translation,False,False,es,True,0.9,0.5,LLAMA2_13B_CHAT,85
language_translation,False,False,ru,True,0.8,0.9,LLAMA2_70B_CHAT,85
language_translation,False,False,ja,True,0.25,0.5,COHERE_COMMAND_R_CHAT,85
language_translation,True,True,pt,True,0.5,0.5,GPT4_CHAT,85
language_translation,False,False,fr,True,0.9,0.9,LLAMA2_7B_CHAT,85
language_translation,False,False,de,True,0.5,0.9,LLAMA3_8B_CHAT,85
language_translation,False,False,ru,True,0.9,0.5,GPT4_CHAT,85
language_translation,False,False,pt,True,0.5,0.9,LLAMA2_13B_CHAT,85
language_translation,False,False,ko,True,0.5,0.9,LLAMA3_70B_CHAT,85
language_translation,False,False,de,True,0.9,0.5,LLAMA2_70B_CHAT,85
language_translation,False,False,es,True,0.8,0.75,LLAMA3_8B_CHAT,85
language_translation,False,False,es,True,0.25,0.5,GPT3.5_CHAT_TURBO,85
language_translation,False,False,es,True,0.9,0.5,MISTRAL_LARGE_CHAT,85
language_translation,False,False,ja,True,0.5,0.9,COHERE_COMMAND_R_PLUS_CHAT,85
language_translation,False,False,ja,True,0.9,0.5,MISTRAL_LARGE_CHAT,84
language_translation,False,False,ko,True,0.25,0.75,LLAMA2_70B_CHAT,84
language_translation,False,False,pt,True,0.8,0.5,LLAMA2_70B_CHAT,84
language_translation,False,False,ru,True,0.8,0.5,COHERE_COMMAND_R_CHAT,84
language_translation,False,False,it,True,0.5,0.5,LLAMA3_8B_CHAT,84
language_translation,False,False,ja,True,0.25,0.9,COHERE_COMMAND_R_CHAT,84
language_translation,False,False,zh,True,0.9,0.9,COHERE_COMMAND_R_PLUS_CHAT,84
language_translation,False,False,ko,True,0.8,0.75,COHERE_COMMAND_R_CHAT,84
language_translation,False,False,ja,True,0.8,0.75,COHERE_COMMAND_R_CHAT,84
language_translation,False,True,es,True,0.9,0.75,LLAMA2_13B_CHAT,84
language_translation,False,False,it,True,0.9,0.75,COHERE_COMMAND_R_CHAT,84
language_translation,False,False,it,True,0.25,0.9,COHERE_COMMAND_R_CHAT,84
language_translation,False,False,zh,True,0.8,0.5,COHERE_COMMAND_R_CHAT,84
language_translation,False,False,zh,True,0.25,0.75,LLAMA2_13B_CHAT,84
language_translation,False,False,ja,True,0.5,0.5,COHERE_COMMAND_R_PLUS_CHAT,84
language_translation,False,False,pt,True,0.8,0.9,GPT4_CHAT,84
language_translation,False,True,pt,True,0.9,0.9,LLAMA2_7B_CHAT,84
language_translation,False,True,pt,True,0.8,0.5,LLAMA2_7B_CHAT,84
language_translation,False,True,pt,True,0.5,0.5,LLAMA2_70B_CHAT,84
language_translation,False,True,pt,True,0.8,0.9,LLAMA2_7B_CHAT,84
language_translation,False,True,pt,True,0.9,0.5,LLAMA2_7B_CHAT,84
language_translation,False,True,pt,True,0.8,0.75,LLAMA2_7B_CHAT,84
language_translation,False,True,pt,True,0.5,0.75,LLAMA2_7B_CHAT,84
language_translation,False,True,pt,True,0.9,0.75,LLAMA2_7B_CHAT,84
